 [*] Building advantage function...
 [*] Building policy function...
 [*] Building natural gradient...
 [*] Building summaries...
 [*] Model built finished
 [*] Reading checkpoints...
 [*] Failed to find a checkpoint
Global-step 352 --Accept update with alpha=0.0625, kl=5.773592053667093e-14, old=-0.06654512137174606, new=-0.06654512882232666
Global-step 352 --Accept update with alpha=0.0625, kl=9.33958449857511e-14, old=-0.06654512137174606, new=-0.06654512882232666
Global-step 352 --Accept update with alpha=0.25, kl=5.1606214961086305e-12, old=-0.06654512137174606, new=-0.06654512882232666
Global-step 354 --Accept update with alpha=1.0, kl=6.719115264175457e-10, old=-0.07586544752120972, new=-0.07586619257926941
Global-step 354 --Accept update with alpha=0.001953125, kl=2.25213397532357e-15, old=-0.07586544752120972, new=-0.07586545497179031
Global-step 354 --Accept update with alpha=1.0, kl=1.5271964248775305e-10, old=-0.07586544752120972, new=-0.07586558908224106
Global-step 356 --Accept update with alpha=1.0, kl=2.8895819070839934e-09, old=0.36992892622947693, new=0.3699137568473816
Global-step 361 --Accept update with alpha=1.0, kl=7.38938684546886e-12, old=0.0786343514919281, new=0.07863418757915497
Global-step 361 --Accept update with alpha=1.0, kl=6.268667768032088e-13, old=0.0786343514919281, new=0.0786343365907669
Global-step 361 --Accept update with alpha=0.125, kl=5.2265571699131735e-14, old=0.0786343514919281, new=0.0786343365907669
Global-step 361 --Accept update with alpha=1.0, kl=2.6904299968433243e-11, old=0.0786343514919281, new=0.07863403856754303
Global-step 361 --Accept update with alpha=1.0, kl=1.1597930732118455e-12, old=0.0786343514919281, new=0.07863429933786392
Global-step 361 --Accept update with alpha=1.0, kl=1.50323416908682e-12, old=0.0786343514919281, new=0.07863432914018631
Global-step 361 --Accept update with alpha=1.0, kl=9.65524257767747e-11, old=0.0786343514919281, new=0.07863377779722214
Global-step 361 --Accept update with alpha=1.0, kl=1.7621537909406904e-11, old=0.0786343514919281, new=0.07863407582044601
Global-step 361 --Accept update with alpha=1.0, kl=9.3133866504308e-13, old=0.0786343514919281, new=0.07863429188728333
Global-step 361 --Accept update with alpha=0.0625, kl=1.3283822047178376e-14, old=0.0786343514919281, new=0.0786343365907669
Global-step 363 --Accept update with alpha=1.0, kl=2.504615110865416e-07, old=-2.976212739944458, new=-2.976337432861328
Global-step 364 --Accept update with alpha=1.0, kl=4.587774604658534e-09, old=-2.6712779998779297, new=-2.6712985038757324
Global-step 364 --Accept update with alpha=0.001953125, kl=4.8276819011611877e-14, old=-2.6712779998779297, new=-2.671278238296509
Global-step 364 --Accept update with alpha=1.0, kl=3.3014644351681e-09, old=-2.6712779998779297, new=-2.6713039875030518
Global-step 364 --Accept update with alpha=1.0, kl=1.212887568158294e-08, old=-2.6712779998779297, new=-2.6713244915008545
Global-step 364 --Accept update with alpha=1.0, kl=6.957746379043783e-09, old=-2.6712779998779297, new=-2.671318292617798
Global-step 366 --Accept update with alpha=1.0, kl=1.1966975188570927e-09, old=-0.5903323292732239, new=-0.5903359651565552
Global-step 367 --Accept update with alpha=1.0, kl=4.2658446219867585e-10, old=-0.6426334381103516, new=-0.6426393985748291
Global-step 369 --Accept update with alpha=1.0, kl=6.365666327390329e-10, old=-0.263369619846344, new=-0.2633700370788574
Global-step 370 --Accept update with alpha=0.03125, kl=1.9119253435225664e-13, old=-0.07634910941123962, new=-0.07634911686182022
Global-step 376 --Accept update with alpha=1.0, kl=8.243602328539268e-11, old=-0.4848572611808777, new=-0.48485735058784485
Global-step 376 --Accept update with alpha=1.0, kl=1.1626767604244748e-10, old=-0.4848572611808777, new=-0.4848575294017792
Global-step 378 --Accept update with alpha=1.0, kl=2.0208323903148084e-09, old=0.15297865867614746, new=0.15297654271125793
Global-step 378 --Accept update with alpha=1.0, kl=4.2250800080800843e-11, old=0.15297865867614746, new=0.15297792851924896
Global-step 378 --Accept update with alpha=1.0, kl=7.746372987504913e-10, old=0.15297865867614746, new=0.15297693014144897
Global-step 378 --Accept update with alpha=1.0, kl=4.239935069705325e-10, old=0.15297865867614746, new=0.15297819674015045
Global-step 378 --Accept update with alpha=1.0, kl=1.5556209653766473e-09, old=0.15297865867614746, new=0.1529771387577057
Global-step 378 --Accept update with alpha=0.0625, kl=8.307126552397834e-14, old=0.15297865867614746, new=0.15297864377498627
Global-step 378 --Accept update with alpha=1.0, kl=1.2560738005262806e-09, old=0.15297865867614746, new=0.15297622978687286
Global-step 378 --Accept update with alpha=0.0078125, kl=2.1651397105857013e-14, old=0.15297865867614746, new=0.15297864377498627
Global-step 378 --Accept update with alpha=0.00390625, kl=1.323974922886684e-14, old=0.15297865867614746, new=0.15297864377498627
Global-step 382 --Accept update with alpha=1.0, kl=2.078005129080296e-11, old=0.281758576631546, new=0.28175854682922363
Global-step 382 --Accept update with alpha=1.0, kl=3.217499877639085e-11, old=0.281758576631546, new=0.28175854682922363
Global-step 385 --Accept update with alpha=1.0, kl=1.212489553203966e-10, old=0.4428322911262512, new=0.4428320527076721
Global-step 385 --Accept update with alpha=0.015625, kl=1.2755311943387498e-13, old=0.4428322911262512, new=0.44283226132392883
Global-step 385 --Accept update with alpha=1.0, kl=1.815694990192629e-11, old=0.4428322911262512, new=0.4428320527076721
Global-step 385 --Accept update with alpha=0.015625, kl=4.9574954601519505e-14, old=0.4428322911262512, new=0.44283226132392883
Global-step 385 --Accept update with alpha=1.0, kl=6.009160530284774e-11, old=0.4428322911262512, new=0.4428321123123169
Global-step 385 --Accept update with alpha=1.0, kl=7.862568235372791e-12, old=0.4428322911262512, new=0.4428321421146393
Global-step 385 --Accept update with alpha=1.0, kl=1.9189507621808488e-11, old=0.4428322911262512, new=0.4428321123123169
Global-step 385 --Accept update with alpha=1.0, kl=4.102292464058799e-11, old=0.4428322911262512, new=0.44283202290534973
Global-step 387 --Accept update with alpha=1.0, kl=5.033081507122006e-09, old=0.2751360535621643, new=0.2751336097717285
Global-step 390 --Accept update with alpha=1.0, kl=1.974746321325993e-12, old=0.17967309057712555, new=0.17967304587364197
Global-step 390 --Accept update with alpha=1.0, kl=3.7261157700974046e-12, old=0.17967309057712555, new=0.17967301607131958
Global-step 390 --Accept update with alpha=1.0, kl=1.4302295242227259e-12, old=0.17967309057712555, new=0.17967307567596436
Global-step 390 --Accept update with alpha=1.0, kl=7.500919156633312e-12, old=0.17967309057712555, new=0.1796729862689972
Global-step 390 --Accept update with alpha=0.0078125, kl=1.8750880585233958e-15, old=0.17967309057712555, new=0.17967307567596436
Global-step 390 --Accept update with alpha=1.0, kl=6.644573129557796e-13, old=0.17967309057712555, new=0.17967304587364197
Global-step 390 --Accept update with alpha=1.0, kl=5.982572076623782e-12, old=0.17967309057712555, new=0.1796729862689972
Global-step 390 --Accept update with alpha=1.0, kl=3.3752998226249664e-12, old=0.17967309057712555, new=0.17967307567596436
Global-step 390 --Accept update with alpha=1.0, kl=3.5561180736221054e-12, old=0.17967309057712555, new=0.17967301607131958
Global-step 391 --Accept update with alpha=1.0, kl=6.349228868357537e-12, old=0.278883159160614, new=0.2788829803466797
Global-step 393 --Accept update with alpha=0.001953125, kl=9.346697288343088e-16, old=0.6666844487190247, new=0.6666843891143799
Global-step 394 --Accept update with alpha=1.0, kl=4.68013197640893e-11, old=-0.1339082568883896, new=-0.13390831649303436
Global-step 394 --Accept update with alpha=1.0, kl=1.8340117619031204e-11, old=-0.1339082568883896, new=-0.1339084655046463
Global-step 394 --Accept update with alpha=1.0, kl=7.147125339473925e-12, old=-0.1339082568883896, new=-0.13390834629535675
Global-step 394 --Accept update with alpha=1.0, kl=4.644682555232649e-11, old=-0.1339082568883896, new=-0.13390831649303436
Global-step 395 --Accept update with alpha=1.0, kl=3.719961894077528e-09, old=-0.6659114360809326, new=-0.6659247875213623
Global-step 397 --Accept update with alpha=0.0078125, kl=3.41449924703887e-14, old=0.04137886315584183, new=0.04137885943055153
Global-step 397 --Accept update with alpha=1.0, kl=1.1898924900943797e-10, old=0.04137886315584183, new=0.041377920657396317
Global-step 397 --Accept update with alpha=0.00390625, kl=2.719727925943466e-15, old=0.04137886315584183, new=0.04137885943055153
Global-step 399 --Accept update with alpha=1.0, kl=5.293837590514272e-11, old=1.0745460987091064, new=1.0745447874069214
Global-step 399 --Accept update with alpha=0.001953125, kl=1.1177006314835175e-15, old=1.0745460987091064, new=1.074545979499817
Global-step 402 --Accept update with alpha=1.0, kl=2.832682977071954e-10, old=0.5642662644386292, new=0.5642639994621277
Global-step 405 --Accept update with alpha=1.0, kl=1.8228557552291136e-09, old=-0.537624180316925, new=-0.5376290082931519
Global-step 408 --Accept update with alpha=1.0, kl=9.582342697100898e-10, old=0.9861768484115601, new=0.9861758947372437
Global-step 408 --Accept update with alpha=1.0, kl=9.112422816315302e-09, old=0.9861768484115601, new=0.9861565828323364
Global-step 408 --Accept update with alpha=1.0, kl=7.937634993737674e-10, old=0.9861768484115601, new=0.9861763119697571
Global-step 408 --Accept update with alpha=1.0, kl=7.558843329036335e-09, old=0.9861768484115601, new=0.9861747026443481
Global-step 409 --Accept update with alpha=1.0, kl=7.24788840056334e-10, old=0.4834240972995758, new=0.48342397809028625
Global-step 411 --Accept update with alpha=1.0, kl=4.1115107846101395e-11, old=-0.011253343895077705, new=-0.0112535385414958
Global-step 411 --Accept update with alpha=1.0, kl=3.08443028063099e-11, old=-0.011253343895077705, new=-0.011253522709012032
Global-step 414 --Accept update with alpha=1.0, kl=1.0513944159740163e-09, old=1.2587682008743286, new=1.2587676048278809
Global-step 415 --Accept update with alpha=1.0, kl=9.216503116249442e-10, old=1.153866171836853, new=1.1538623571395874
Global-step 415 --Accept update with alpha=0.125, kl=3.569578443593513e-13, old=1.153866171836853, new=1.1538660526275635
Global-step 415 --Accept update with alpha=0.00390625, kl=2.2302424935050774e-14, old=1.153866171836853, new=1.1538660526275635
Global-step 415 --Accept update with alpha=1.0, kl=6.471699565135935e-11, old=1.153866171836853, new=1.1538649797439575
Global-step 415 --Accept update with alpha=1.0, kl=8.840971843504519e-10, old=1.153866171836853, new=1.1538628339767456
Global-step 415 --Accept update with alpha=0.015625, kl=2.4154015240826152e-14, old=1.153866171836853, new=1.1538660526275635
Global-step 415 --Accept update with alpha=1.0, kl=4.190425784145191e-11, old=1.153866171836853, new=1.1538649797439575
Global-step 415 --Accept update with alpha=1.0, kl=1.898174672998465e-10, old=1.153866171836853, new=1.1538639068603516
Global-step 415 --Accept update with alpha=0.015625, kl=3.850991926604777e-14, old=1.153866171836853, new=1.1538660526275635
Global-step 415 --Accept update with alpha=1.0, kl=3.231765965949762e-10, old=1.153866171836853, new=1.1538645029067993
Global-step 417 --Accept update with alpha=1.0, kl=8.064746026548164e-08, old=2.483872652053833, new=2.483712911605835
Global-step 418 --Accept update with alpha=1.0, kl=7.853164873949936e-08, old=2.763347625732422, new=2.763273000717163
Global-step 418 --Accept update with alpha=1.0, kl=3.72168386775229e-07, old=2.763347625732422, new=2.7631847858428955
Global-step 421 --Accept update with alpha=1.0, kl=5.913241896138288e-09, old=-2.020484685897827, new=-2.0205280780792236
Global-step 421 --Accept update with alpha=1.0, kl=1.1406232403032845e-08, old=-2.020484685897827, new=-2.0204930305480957
Global-step 423 --Accept update with alpha=1.0, kl=3.0652555493837497e-10, old=-0.2591681480407715, new=-0.2591712176799774
Global-step 423 --Accept update with alpha=1.0, kl=3.706678297632493e-09, old=-0.2591681480407715, new=-0.2591782510280609
Global-step 423 --Accept update with alpha=0.00390625, kl=2.546287426784602e-14, old=-0.2591681480407715, new=-0.25916817784309387
Global-step 429 --Accept update with alpha=1.0, kl=4.267156406001504e-09, old=0.8924031853675842, new=0.8924023509025574
Global-step 435 --Accept update with alpha=1.0, kl=4.798078601098155e-10, old=1.1277071237564087, new=1.1277024745941162
Global-step 435 --Accept update with alpha=1.0, kl=8.687579128308087e-11, old=1.1277071237564087, new=1.1277046203613281
Global-step 435 --Accept update with alpha=1.0, kl=3.3676078592392855e-10, old=1.1277071237564087, new=1.1277011632919312
Global-step 441 --Accept update with alpha=1.0, kl=2.0318037530220323e-10, old=0.9988034963607788, new=0.9988013505935669
Global-step 441 --Accept update with alpha=1.0, kl=2.4188021030546736e-10, old=0.9988034963607788, new=0.9988011717796326
Global-step 442 --Accept update with alpha=1.0, kl=4.8058675095052905e-11, old=0.8572429418563843, new=0.8572421669960022
Global-step 442 --Accept update with alpha=1.0, kl=3.721226105035669e-11, old=0.8572429418563843, new=0.8572421073913574
Global-step 442 --Accept update with alpha=1.0, kl=4.0433514175708396e-11, old=0.8572429418563843, new=0.8572422862052917
Global-step 442 --Accept update with alpha=1.0, kl=3.560399804841685e-12, old=0.8572429418563843, new=0.8572424650192261
Global-step 442 --Accept update with alpha=0.015625, kl=5.634934115454279e-14, old=0.8572429418563843, new=0.8572428822517395
Global-step 442 --Accept update with alpha=0.25, kl=7.29868964745306e-13, old=0.8572429418563843, new=0.8572428822517395
Global-step 442 --Accept update with alpha=1.0, kl=2.749399666268637e-11, old=0.8572429418563843, new=0.8572424054145813
Global-step 442 --Accept update with alpha=1.0, kl=4.444497200828401e-11, old=0.8572429418563843, new=0.8572422862052917
Global-step 442 --Accept update with alpha=1.0, kl=6.08498390564094e-11, old=0.8572429418563843, new=0.8572425246238708
Global-step 442 --Accept update with alpha=1.0, kl=6.274113173443396e-11, old=0.8572429418563843, new=0.8572419285774231
Global-step 445 --Accept update with alpha=0.125, kl=1.033052875014373e-12, old=1.1460171937942505, new=1.146017074584961
Global-step 448 --Accept update with alpha=0.015625, kl=3.990148259003755e-14, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=1.0, kl=4.534093933639127e-11, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=0.125, kl=2.9071762358556796e-12, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=1.0, kl=2.992216543984405e-11, old=0.6226721405982971, new=0.6226720213890076
Global-step 448 --Accept update with alpha=0.125, kl=2.626599458765977e-12, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=0.015625, kl=3.941549235435271e-14, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=1.0, kl=1.2570163798741874e-09, old=0.6226721405982971, new=0.622671902179718
Global-step 448 --Accept update with alpha=1.0, kl=4.3241532576843156e-10, old=0.6226721405982971, new=0.6226720213890076
Global-step 448 --Accept update with alpha=0.0078125, kl=2.066111564062896e-14, old=0.6226721405982971, new=0.6226720809936523
Global-step 448 --Accept update with alpha=0.03125, kl=8.754553072060078e-14, old=0.6226721405982971, new=0.6226720809936523
Global-step 449 --Accept update with alpha=1.0, kl=5.137954062206518e-08, old=-0.5191041231155396, new=-0.5193849802017212
Global-step 450 --Accept update with alpha=1.0, kl=1.4605880949147831e-08, old=-3.4857027530670166, new=-3.485724449157715
Global-step 451 --Accept update with alpha=1.0, kl=5.470338848567735e-08, old=-3.1243419647216797, new=-3.124455213546753
Global-step 451 --Accept update with alpha=1.0, kl=5.46713216920125e-08, old=-3.1243419647216797, new=-3.1245083808898926
Global-step 453 --Accept update with alpha=1.0, kl=1.035956920247827e-08, old=0.9093833565711975, new=0.9093796610832214
Global-step 453 --Accept update with alpha=0.015625, kl=6.914481059114644e-14, old=0.9093833565711975, new=0.9093832969665527
Global-step 454 --Accept update with alpha=1.0, kl=1.68235342323797e-10, old=0.2133905291557312, new=0.21339020133018494
Global-step 454 --Accept update with alpha=1.0, kl=9.304030462731205e-11, old=0.2133905291557312, new=0.21339008212089539
Global-step 454 --Accept update with alpha=0.0625, kl=1.988339235012987e-13, old=0.2133905291557312, new=0.2133904993534088
Global-step 457 --Accept update with alpha=1.0, kl=1.1429836244136737e-10, old=-0.2916579842567444, new=-0.2916582226753235
Global-step 460 --Accept update with alpha=1.0, kl=5.038455208605797e-10, old=-1.3203071355819702, new=-1.3203078508377075
Global-step 460 --Accept update with alpha=0.0078125, kl=2.865686203959439e-13, old=-1.3203071355819702, new=-1.3203072547912598
Global-step 462 --Accept update with alpha=1.0, kl=6.661409202024515e-08, old=1.787253737449646, new=1.7871137857437134
Global-step 462 --Accept update with alpha=1.0, kl=4.488729943297187e-10, old=1.787253737449646, new=1.787252426147461
Global-step 466 --Accept update with alpha=1.0, kl=1.6855525308834274e-10, old=1.2605581283569336, new=1.2605571746826172
Global-step 466 --Accept update with alpha=1.0, kl=7.287671577316246e-10, old=1.2605581283569336, new=1.2605572938919067
Global-step 466 --Accept update with alpha=1.0, kl=6.518662831744848e-10, old=1.2605581283569336, new=1.2605571746826172
Global-step 466 --Accept update with alpha=0.001953125, kl=1.1057785368717948e-15, old=1.2605581283569336, new=1.260558009147644
Global-step 466 --Accept update with alpha=1.0, kl=9.760496577637667e-11, old=1.2605581283569336, new=1.2605578899383545
Global-step 466 --Accept update with alpha=1.0, kl=2.4738958104286723e-10, old=1.2605581283569336, new=1.260557770729065
Global-step 466 --Accept update with alpha=1.0, kl=1.1325308746368279e-11, old=1.2605581283569336, new=1.2605576515197754
Global-step 466 --Accept update with alpha=1.0, kl=1.2173634322820703e-10, old=1.2605581283569336, new=1.2605571746826172
Global-step 468 --Accept update with alpha=1.0, kl=1.9079422486356634e-09, old=-2.166630506515503, new=-2.166642189025879
Global-step 469 --Accept update with alpha=1.0, kl=4.302640377318312e-08, old=-1.9221587181091309, new=-1.9222307205200195
Global-step 469 --Accept update with alpha=1.0, kl=7.199784590739e-08, old=-1.9221587181091309, new=-1.9222265481948853
Global-step 471 --Accept update with alpha=0.00390625, kl=4.103843119821447e-14, old=0.9394714832305908, new=0.9394713640213013
Global-step 471 --Accept update with alpha=1.0, kl=1.2536641058602527e-08, old=0.9394714832305908, new=0.939458429813385
Global-step 473 --Accept update with alpha=1.0, kl=6.9847692074631595e-09, old=-0.05509486049413681, new=-0.05511119216680527
Global-step 477 --Accept update with alpha=1.0, kl=4.3337094329798376e-11, old=0.45556640625, new=0.45556628704071045
Global-step 477 --Accept update with alpha=1.0, kl=6.581719058651458e-10, old=0.45556640625, new=0.4555656611919403
Global-step 477 --Accept update with alpha=1.0, kl=2.5349201904223406e-11, old=0.45556640625, new=0.45556628704071045
Global-step 477 --Accept update with alpha=1.0, kl=2.022801370848981e-11, old=0.45556640625, new=0.4555662274360657
Global-step 477 --Accept update with alpha=1.0, kl=3.349074906289218e-10, old=0.45556640625, new=0.455565869808197
Global-step 479 --Accept update with alpha=1.0, kl=1.1234298213924632e-10, old=-0.8295032978057861, new=-0.8295079469680786
Global-step 479 --Accept update with alpha=1.0, kl=4.380891205357784e-09, old=-0.8295032978057861, new=-0.8295069932937622
Global-step 483 --Accept update with alpha=1.0, kl=1.1822438861219808e-10, old=0.2671583294868469, new=0.2671578824520111
Global-step 483 --Accept update with alpha=1.0, kl=3.5469058246029306e-10, old=0.2671583294868469, new=0.2671574652194977
Global-step 483 --Accept update with alpha=0.015625, kl=4.298033554495789e-14, old=0.2671583294868469, new=0.26715829968452454
Global-step 483 --Accept update with alpha=1.0, kl=1.276173090813959e-11, old=0.2671583294868469, new=0.2671582102775574
Global-step 483 --Accept update with alpha=0.0078125, kl=8.771023627719438e-15, old=0.2671583294868469, new=0.26715829968452454
Global-step 485 --Accept update with alpha=1.0, kl=9.739148376652906e-10, old=-0.4701083302497864, new=-0.4701196551322937
Global-step 486 --Accept update with alpha=1.0, kl=1.3874185134099548e-10, old=-0.5350046753883362, new=-0.5350065231323242
Global-step 489 --Accept update with alpha=1.0, kl=2.0063934957903484e-09, old=-0.8657182455062866, new=-0.8657234907150269
Global-step 489 --Accept update with alpha=1.0, kl=9.29173715746856e-09, old=-0.8657182455062866, new=-0.8657316565513611
Global-step 489 --Accept update with alpha=1.0, kl=6.6224128403291616e-09, old=-0.8657182455062866, new=-0.8657305836677551
Global-step 490 --Accept update with alpha=1.0, kl=1.5252266116760893e-09, old=-0.6652786731719971, new=-0.665284276008606
Global-step 490 --Accept update with alpha=1.0, kl=1.660790616142549e-08, old=-0.6652786731719971, new=-0.6652881503105164
Global-step 491 --Accept update with alpha=1.0, kl=5.132898550641585e-08, old=0.8448330163955688, new=0.8447898626327515
Global-step 493 --Accept update with alpha=1.0, kl=1.4340964180070692e-11, old=0.24811482429504395, new=0.2481144815683365
Global-step 493 --Accept update with alpha=1.0, kl=5.152360829652203e-11, old=0.24811482429504395, new=0.24811461567878723
Global-step 495 --Accept update with alpha=0.03125, kl=4.8306709110254586e-14, old=0.35799893736839294, new=0.35799890756607056
Global-step 495 --Accept update with alpha=1.0, kl=2.1829321336652718e-11, old=0.35799893736839294, new=0.3579985201358795
Global-step 495 --Accept update with alpha=1.0, kl=1.6062300101093996e-10, old=0.35799893736839294, new=0.3579975962638855
Global-step 496 --Accept update with alpha=1.0, kl=7.750264839623267e-12, old=0.09911271929740906, new=0.09911265224218369
Global-step 496 --Accept update with alpha=1.0, kl=8.338815749020512e-14, old=0.09911271929740906, new=0.09911271184682846
Global-step 496 --Accept update with alpha=1.0, kl=6.288135376980586e-12, old=0.09911271929740906, new=0.09911265224218369
Global-step 496 --Accept update with alpha=1.0, kl=2.16520967821765e-11, old=0.09911271929740906, new=0.0991126149892807
Global-step 496 --Accept update with alpha=1.0, kl=4.5820118532713394e-12, old=0.09911271929740906, new=0.09911267459392548
Global-step 496 --Accept update with alpha=1.0, kl=2.2354937345703263e-11, old=0.09911271929740906, new=0.09911271184682846
Global-step 496 --Accept update with alpha=1.0, kl=6.383202560272805e-12, old=0.09911271929740906, new=0.09911269694566727
Global-step 496 --Accept update with alpha=0.001953125, kl=6.514797212711209e-16, old=0.09911271929740906, new=0.09911271184682846
Global-step 496 --Accept update with alpha=0.125, kl=5.1366347969799414e-14, old=0.09911271929740906, new=0.09911271184682846
Global-step 496 --Accept update with alpha=1.0, kl=4.962286657972381e-12, old=0.09911271929740906, new=0.09911267459392548
Global-step 498 --Accept update with alpha=1.0, kl=1.464447452192985e-10, old=0.9670675992965698, new=0.9670644998550415
Global-step 498 --Accept update with alpha=0.00390625, kl=2.3069694060211558e-15, old=0.9670675992965698, new=0.967067539691925
Global-step 498 --Accept update with alpha=1.0, kl=6.349821710105452e-12, old=0.9670675992965698, new=0.967067301273346
Global-step 498 --Accept update with alpha=1.0, kl=4.997979252685525e-10, old=0.9670675992965698, new=0.9670617580413818
Global-step 498 --Accept update with alpha=0.0078125, kl=2.989114218730077e-14, old=0.9670675992965698, new=0.9670674204826355
Global-step 498 --Accept update with alpha=0.015625, kl=1.453431796303358e-14, old=0.9670675992965698, new=0.967067539691925
Global-step 499 --Accept update with alpha=1.0, kl=3.0030377490275484e-11, old=0.7807996273040771, new=0.7807984948158264
Global-step 501 --Accept update with alpha=0.0625, kl=9.424392825385999e-14, old=-0.49703121185302734, new=-0.49703124165534973
Global-step 501 --Accept update with alpha=1.0, kl=1.7839595078950055e-10, old=-0.49703121185302734, new=-0.4970315098762512
Global-step 502 --Accept update with alpha=1.0, kl=1.1158959312140837e-09, old=-0.7349728941917419, new=-0.7349746227264404
Global-step 504 --Accept update with alpha=1.0, kl=3.926096781015076e-09, old=-1.399807095527649, new=-1.3998082876205444
Global-step 507 --Accept update with alpha=0.00390625, kl=8.016996761546144e-14, old=0.4352002441883087, new=0.43520021438598633
Global-step 507 --Accept update with alpha=1.0, kl=1.1163444613160323e-09, old=0.4352002441883087, new=0.4351995587348938
Global-step 507 --Accept update with alpha=1.0, kl=2.25934021491625e-10, old=0.4352002441883087, new=0.4351993799209595
Global-step 507 --Accept update with alpha=1.0, kl=4.014812926556033e-10, old=0.4352002441883087, new=0.43519964814186096
Global-step 507 --Accept update with alpha=1.0, kl=7.267658697074353e-10, old=0.4352002441883087, new=0.43519920110702515
Global-step 509 --Accept update with alpha=1.0, kl=2.8337137791822897e-07, old=0.7625975012779236, new=0.7622572183609009
Global-step 510 --Accept update with alpha=0.0078125, kl=5.252464434934599e-15, old=0.5116100907325745, new=0.5116100311279297
Global-step 513 --Accept update with alpha=0.03125, kl=4.2297386432113906e-14, old=0.23129582405090332, new=0.23129580914974213
Global-step 513 --Accept update with alpha=0.00390625, kl=7.17562267200586e-15, old=0.23129582405090332, new=0.23129580914974213
Global-step 513 --Accept update with alpha=0.0625, kl=1.0996462258567458e-13, old=0.23129582405090332, new=0.23129580914974213
Global-step 514 --Accept update with alpha=0.0078125, kl=7.460328741489691e-14, old=-0.6603192687034607, new=-0.6603193283081055
Global-step 516 --Accept update with alpha=1.0, kl=3.1536016020794477e-09, old=-1.0524070262908936, new=-1.0524096488952637
Global-step 516 --Accept update with alpha=1.0, kl=4.568101452662177e-09, old=-1.0524070262908936, new=-1.0524104833602905
Global-step 517 --Accept update with alpha=1.0, kl=3.8193839757560966e-10, old=-1.1811387538909912, new=-1.1811423301696777
Global-step 517 --Accept update with alpha=1.0, kl=3.9322882727788055e-09, old=-1.1811387538909912, new=-1.1811565160751343
Global-step 520 --Accept update with alpha=1.0, kl=5.435093441974459e-08, old=-2.032658338546753, new=-2.0326664447784424
Global-step 520 --Accept update with alpha=0.125, kl=1.656030729213498e-10, old=-2.032658338546753, new=-2.032658576965332
Global-step 520 --Accept update with alpha=1.0, kl=8.993988886984994e-10, old=-2.032658338546753, new=-2.0326592922210693
Global-step 520 --Accept update with alpha=1.0, kl=9.91754234291875e-09, old=-2.032658338546753, new=-2.032665967941284
Global-step 522 --Accept update with alpha=1.0, kl=1.8290374770302265e-09, old=-0.33683115243911743, new=-0.33683377504348755
Global-step 522 --Accept update with alpha=0.00390625, kl=1.0665663536006068e-14, old=-0.33683115243911743, new=-0.3368311822414398
Global-step 522 --Accept update with alpha=1.0, kl=2.6790336615789556e-10, old=-0.33683115243911743, new=-0.33683261275291443
Global-step 522 --Accept update with alpha=1.0, kl=2.7267927499297073e-11, old=-0.33683115243911743, new=-0.3368312418460846
Global-step 523 --Accept update with alpha=1.0, kl=1.2032100316083927e-10, old=-0.6002889275550842, new=-0.6002894043922424
Global-step 523 --Accept update with alpha=1.0, kl=2.4096195525014075e-11, old=-0.6002889275550842, new=-0.6002890467643738
Global-step 523 --Accept update with alpha=1.0, kl=2.8255406903099356e-09, old=-0.6002889275550842, new=-0.6002963185310364
Global-step 523 --Accept update with alpha=1.0, kl=5.67403179996262e-10, old=-0.6002889275550842, new=-0.6002901792526245
Global-step 526 --Accept update with alpha=1.0, kl=7.036784891757686e-13, old=0.01344462763518095, new=0.013444604352116585
Global-step 526 --Accept update with alpha=1.0, kl=2.551805468320456e-11, old=0.01344462763518095, new=0.013444595970213413
Global-step 526 --Accept update with alpha=1.0, kl=6.296282397365294e-13, old=0.01344462763518095, new=0.013444599695503712
Global-step 526 --Accept update with alpha=0.015625, kl=7.626151873353897e-15, old=0.01344462763518095, new=0.013444625772535801
Global-step 526 --Accept update with alpha=0.03125, kl=4.376777210107633e-15, old=0.01344462763518095, new=0.013444625772535801
Global-step 526 --Accept update with alpha=0.00390625, kl=1.618337178557126e-16, old=0.01344462763518095, new=0.013444624841213226
Global-step 526 --Accept update with alpha=0.015625, kl=2.2246843903601368e-15, old=0.01344462763518095, new=0.013444624841213226
Global-step 529 --Accept update with alpha=1.0, kl=8.359554021231119e-11, old=-0.6677836179733276, new=-0.667783796787262
Global-step 535 --Accept update with alpha=1.0, kl=3.2516073167343507e-10, old=-1.2935726642608643, new=-1.2935744524002075
Global-step 537 --Accept update with alpha=1.0, kl=3.827713493387286e-11, old=1.451952576637268, new=1.4519517421722412
Global-step 537 --Accept update with alpha=1.0, kl=6.109833472489612e-11, old=1.451952576637268, new=1.451952338218689
Global-step 538 --Accept update with alpha=1.0, kl=8.069679473254876e-12, old=1.2712512016296387, new=1.2712510824203491
Global-step 538 --Accept update with alpha=1.0, kl=1.4264159853283331e-09, old=1.2712512016296387, new=1.2712503671646118
